timestamp,src_ip,dst_ip,src_port,dst_port,txid,observation_delay_ms
2026-03-01 19:35:55.906,172.7.190.71,198.40.96.196,53875,8333,TX_000065,906
2026-03-01 19:35:56.626,45.40.56.246,104.24.56.60,64536,8333,TX_000065,1626
2026-03-01 19:35:56.947,198.172.69.180,104.175.185.30,62176,8333,TX_000065,1947
2026-03-01 19:35:57.333,52.1.245.185,13.93.57.36,61604,8334,TX_000065,2333
2026-03-01 19:41:33.604,172.174.190.229,104.175.185.30,51394,8333,TX_000066,604
2026-03-01 19:41:34.354,198.222.26.98,13.21.142.76,52113,8333,TX_000066,1354
2026-03-01 19:41:34.504,192.139.245.200,104.175.185.30,52445,8333,TX_000066,1504
2026-03-01 19:41:35.264,45.117.163.214,198.58.36.189,50659,8333,TX_000066,2264
2026-03-01 19:44:50.350,172.156.163.44,45.254.237.164,63264,8333,TX_000067,350
2026-03-01 19:50:32.471,172.40.161.41,45.249.129.196,55052,8333,TX_000068,471
2026-03-01 19:50:32.601,45.249.142.221,45.254.237.164,57043,8333,TX_000068,601
2026-03-01 19:50:33.248,45.40.56.246,185.148.50.181,64262,8333,TX_000068,1248
2026-03-01 19:50:33.768,172.12.170.59,52.1.245.185,49459,80,TX_000068,1768
2026-03-01 19:50:34.112,52.1.245.185,13.93.57.36,54328,8333,TX_000068,2112
2026-03-01 20:13:00.651,45.117.163.214,45.197.165.88,63055,8333,TX_000069,651
2026-03-01 20:13:01.168,45.117.163.214,45.207.12.187,61757,8332,TX_000069,1168
2026-03-01 20:13:01.460,45.254.237.164,13.153.17.99,60914,8333,TX_000069,1460
2026-03-01 20:39:13.072,172.76.112.41,198.176.84.216,58146,8333,TX_000070,72
2026-03-01 20:39:13.824,104.154.83.126,198.40.96.196,50759,8334,TX_000070,824
2026-03-01 20:39:14.382,198.222.26.98,13.21.142.76,60696,8333,TX_000070,1382
2026-03-01 20:48:33.685,172.12.170.59,45.249.129.196,53633,8333,TX_000071,685
2026-03-01 20:48:34.377,45.197.165.88,172.174.190.229,59275,8333,TX_000071,1377
2026-03-01 21:04:03.643,198.42.119.98,198.40.96.196,53458,8333,TX_000072,643
2026-03-01 21:06:06.384,198.40.96.196,104.59.211.9,54907,8333,TX_000073,384
2026-03-01 21:06:06.986,198.42.119.98,13.93.57.36,58082,8333,TX_000073,986
2026-03-01 21:06:07.299,13.227.235.165,198.222.26.98,60251,8333,TX_000073,1299
2026-03-01 21:10:23.127,45.40.56.246,104.154.83.126,56544,8334,TX_000074,127
2026-03-01 21:10:23.867,198.176.84.216,172.40.161.41,61137,8333,TX_000074,867
2026-03-01 21:10:24.321,172.7.190.71,45.253.21.219,53201,8333,TX_000074,1321
2026-03-01 21:10:25.059,198.40.96.196,52.1.245.185,57742,8333,TX_000074,2059
2026-03-01 21:11:22.160,52.1.245.185,13.21.142.76,64601,8333,TX_000075,160
2026-03-01 21:11:22.784,185.42.95.91,104.175.185.30,56405,8333,TX_000075,784
2026-03-01 21:11:23.484,185.55.168.128,192.130.234.28,59054,8333,TX_000075,1484
2026-03-01 21:11:52.193,172.174.190.229,172.152.109.9,59125,8332,TX_000076,193
2026-03-01 21:26:23.290,13.93.57.36,192.179.109.88,61887,8333,TX_000077,290
2026-03-01 21:30:22.479,13.153.17.99,192.139.245.200,54215,8334,TX_000078,479
2026-03-01 21:30:22.630,52.37.68.36,104.175.185.30,62525,18332,TX_000078,630
2026-03-01 21:30:22.713,45.249.129.196,198.42.119.98,56271,8333,TX_000078,713
2026-03-01 21:30:23.004,198.42.119.98,13.57.115.151,61188,8333,TX_000078,1004
2026-03-01 21:30:23.714,172.156.163.44,172.152.109.9,62198,8333,TX_000078,1714
2026-03-01 21:54:01.515,104.144.51.184,52.1.245.185,56102,8333,TX_000079,515
2026-03-01 21:57:08.071,172.152.109.9,172.156.163.44,57133,443,TX_000080,71
2026-03-01 21:57:08.331,104.24.56.60,104.154.83.126,55940,8333,TX_000080,331
2026-03-01 21:57:08.619,198.172.69.180,45.40.56.246,49244,8333,TX_000080,619
2026-03-01 21:57:08.817,192.179.109.88,52.24.194.13,57365,8333,TX_000080,817
2026-03-01 21:57:08.979,172.76.112.41,198.58.36.189,53470,8333,TX_000080,979
2026-03-01 22:05:38.652,185.42.95.91,198.58.36.189,54861,8333,TX_000081,652
2026-03-01 22:05:38.831,198.40.96.196,104.59.211.9,52876,8333,TX_000081,831
2026-03-01 22:27:22.509,104.154.83.126,198.42.119.98,52725,8333,TX_000082,509
2026-03-01 22:27:22.785,45.249.142.221,172.174.190.229,59035,8333,TX_000082,785
2026-03-01 22:27:22.866,172.152.109.9,52.37.68.36,62312,8333,TX_000082,866
2026-03-01 22:27:23.026,52.37.68.36,45.216.164.130,63686,8333,TX_000082,1026
2026-03-01 23:01:31.379,13.153.120.136,45.40.56.246,51304,8333,TX_000083,379
2026-03-01 23:07:13.698,13.153.17.99,52.24.194.13,59807,8333,TX_000084,698
2026-03-01 23:07:14.359,45.192.150.110,198.222.26.98,64019,8333,TX_000084,1359
2026-03-01 23:07:14.849,13.57.115.151,192.130.234.28,52901,8334,TX_000084,1849
2026-03-01 23:07:15.463,45.216.164.130,52.138.32.250,63244,8333,TX_000084,2463
2026-03-01 23:07:15.746,104.59.211.9,198.172.69.180,64012,8333,TX_000084,2746
2026-03-01 23:09:20.370,185.103.69.17,185.42.95.91,57504,8333,TX_000085,370
2026-03-01 23:18:05.753,13.227.235.165,104.24.56.60,52141,8333,TX_000086,753
2026-03-01 23:18:05.898,185.103.69.17,13.57.115.151,61362,8333,TX_000086,898
2026-03-01 23:44:08.111,13.153.17.99,52.24.194.13,59953,8333,TX_000087,111
2026-03-01 23:44:08.581,172.156.163.44,52.1.245.185,63010,8334,TX_000087,581
2026-03-01 23:44:08.683,198.222.26.98,45.249.142.221,59390,8333,TX_000087,683
2026-03-01 23:44:09.324,198.191.144.138,52.138.32.250,54222,8333,TX_000087,1324
2026-03-01 23:44:09.603,13.57.115.151,198.42.119.98,61196,8333,TX_000087,1603
2026-03-01 23:46:03.637,13.21.142.76,198.234.242.146,50012,8333,TX_000088,637
2026-03-01 23:46:04.360,45.249.129.196,45.253.21.219,50100,8333,TX_000088,1360
2026-03-01 23:46:05.129,192.139.245.200,45.117.163.214,60287,8333,TX_000088,2129
2026-03-01 23:49:44.196,172.40.161.41,52.1.245.185,62284,8333,TX_000089,196
2026-03-01 23:49:44.894,198.58.36.189,13.57.115.151,56201,8333,TX_000089,894
2026-03-01 23:50:05.399,185.27.24.98,45.254.237.164,59363,8333,TX_000090,399
2026-03-01 23:50:06.030,13.153.120.136,104.144.51.184,50875,8333,TX_000090,1030
2026-03-01 23:50:06.712,172.152.109.9,45.249.129.196,51825,8333,TX_000090,1712
2026-03-01 23:50:07.439,185.103.69.17,198.191.144.138,63636,8333,TX_000090,2439
2026-03-01 23:52:23.574,45.208.223.2,198.42.119.98,63239,8333,TX_000091,574
2026-03-01 23:52:24.318,52.1.245.185,13.153.17.99,65097,8333,TX_000091,1318
2026-03-02 00:16:05.096,13.21.142.76,104.59.211.9,50947,8333,TX_000092,96
2026-03-02 00:16:05.454,52.138.32.250,192.179.109.88,57524,8333,TX_000092,454
2026-03-02 00:16:05.626,172.7.190.71,198.191.144.138,63263,8333,TX_000092,626
2026-03-02 00:37:21.595,192.130.234.28,13.21.142.76,60757,8333,TX_000093,595
2026-03-02 00:37:21.688,185.103.69.17,198.58.36.189,64217,18332,TX_000093,688
2026-03-02 00:37:22.327,185.103.69.17,13.153.17.99,62404,8333,TX_000093,1327
2026-03-02 00:37:22.804,198.222.26.98,45.208.223.2,62424,8333,TX_000093,1804
2026-03-02 00:42:55.225,45.249.142.221,185.55.168.128,61009,8333,TX_000094,225
2026-03-02 00:42:55.383,185.148.50.181,198.234.242.146,62273,8333,TX_000094,383
2026-03-02 00:42:55.838,45.117.163.214,192.139.245.200,60277,8333,TX_000094,838
2026-03-02 00:50:57.128,198.191.144.138,45.197.165.88,52888,8333,TX_000095,128
2026-03-02 00:50:57.376,104.154.83.126,172.156.163.44,60656,8333,TX_000095,376
2026-03-02 01:28:57.291,13.57.115.151,185.27.24.98,57539,8333,TX_000096,291
2026-03-02 01:28:57.957,45.40.56.246,104.154.83.126,51621,8333,TX_000096,957
2026-03-02 01:50:33.525,192.139.245.200,172.40.161.41,63861,8333,TX_000097,525
2026-03-02 01:50:34.153,45.197.165.88,104.175.185.30,59742,8334,TX_000097,1153
2026-03-02 01:50:34.526,45.40.56.246,185.55.168.128,51389,8333,TX_000097,1526
2026-03-02 01:50:35.222,45.117.163.214,45.253.21.219,50992,8333,TX_000097,2222
2026-03-02 01:59:53.367,185.55.168.128,198.234.242.146,50384,8333,TX_000098,367
2026-03-02 02:06:12.128,45.197.165.88,104.144.51.184,61750,8333,TX_000099,128
2026-03-02 02:06:12.745,198.40.96.196,172.174.190.229,63888,443,TX_000099,745
2026-03-02 02:06:13.462,45.207.12.187,198.172.69.180,64737,8333,TX_000099,1462
2026-03-02 02:26:18.511,13.57.115.151,172.156.163.44,51915,8333,TX_000100,511
2026-03-02 02:58:08.090,185.148.50.181,45.216.164.130,63496,443,TX_000101,90
2026-03-02 02:58:08.675,45.249.142.221,185.27.24.98,61076,8333,TX_000101,675
2026-03-02 03:11:51.446,104.59.211.9,198.172.69.180,50867,8333,TX_000102,446
2026-03-02 03:11:52.158,198.172.69.180,104.24.56.60,59955,8333,TX_000102,1158
2026-03-02 03:11:52.902,45.254.237.164,198.222.26.98,57409,8333,TX_000102,1902
2026-03-02 03:16:21.203,198.172.69.180,104.144.51.184,53786,18332,TX_000103,203
2026-03-02 03:16:21.924,45.249.129.196,172.76.112.41,61995,8333,TX_000103,924
2026-03-02 03:16:22.699,104.144.51.184,185.42.95.91,61495,8333,TX_000103,1699
2026-03-02 03:16:23.085,192.179.109.88,52.1.245.185,52214,8333,TX_000103,2085
2026-03-02 03:16:23.568,198.191.144.138,198.42.119.98,49749,8333,TX_000103,2568
2026-03-02 03:17:00.269,198.172.69.180,198.191.144.138,55443,8333,TX_000104,269
2026-03-02 03:17:00.459,45.40.56.246,104.24.56.60,58844,8333,TX_000104,459
2026-03-02 03:37:54.569,104.154.83.126,13.93.57.36,50388,8333,TX_000105,569
2026-03-02 04:13:00.536,192.130.234.28,198.42.119.98,59250,8333,TX_000503,536
2026-03-02 04:13:01.206,172.174.190.229,192.139.245.200,50943,8333,TX_000503,1206
2026-03-02 04:13:01.751,45.208.223.2,52.24.194.13,56897,80,TX_000504,751
2026-03-02 04:13:01.809,198.176.84.216,172.12.170.59,59011,8333,TX_000504,809
2026-03-02 04:13:01.943,185.148.50.181,45.253.21.219,61757,8333,TX_000503,1943
2026-03-02 04:13:02.100,45.117.163.214,52.138.32.250,54402,8334,TX_000504,1100
2026-03-02 04:23:00.709,104.59.211.9,172.174.190.229,58131,80,TX_000505,709
2026-03-02 04:23:01.241,198.40.96.196,104.59.211.9,60054,8333,TX_000505,1241
2026-03-02 04:23:01.393,185.27.24.98,192.130.234.28,57703,8333,TX_000505,1393
2026-03-02 04:23:02.480,13.153.120.136,198.40.96.196,59859,8333,TX_000506,480
2026-03-02 04:23:02.558,192.139.245.200,172.152.109.9,55172,8333,TX_000506,558
2026-03-02 04:23:03.264,192.179.109.88,172.7.190.71,62280,8333,TX_000506,1264
2026-03-02 04:29:00.371,172.40.161.41,104.144.51.184,52783,8333,TX_000507,371
2026-03-02 04:29:00.949,192.130.234.28,45.197.165.88,53414,8333,TX_000507,949
2026-03-02 04:29:01.701,104.59.211.9,185.42.95.91,63946,8333,TX_000507,1701
2026-03-02 04:29:05.316,172.92.217.89,45.249.129.196,59886,8333,TX_000508,316
2026-03-02 04:29:05.569,104.144.51.184,185.103.69.17,61197,8333,TX_000508,569
2026-03-02 04:44:00.634,13.21.142.76,198.58.36.189,49904,8334,TX_000509,634
2026-03-02 04:44:01.310,104.175.185.30,13.21.142.76,52067,18333,TX_000509,1310
2026-03-02 04:44:01.628,45.249.129.196,185.27.24.98,50783,8333,TX_000509,1628
2026-03-02 04:44:02.117,13.153.120.136,172.12.170.59,54042,8333,TX_000509,2117
2026-03-02 04:44:02.224,172.40.161.41,45.208.223.2,49614,8333,TX_000510,224
2026-03-02 04:44:02.719,104.154.83.126,185.55.168.128,65344,8333,TX_000510,719
2026-03-02 04:44:03.499,52.138.32.250,45.207.12.187,57874,8333,TX_000510,1499
2026-03-02 04:46:05.184,13.153.120.136,45.254.237.164,54206,8333,TX_000106,184
2026-03-02 04:46:05.943,104.154.83.126,45.249.142.221,54576,8333,TX_000106,943
2026-03-02 04:46:06.037,104.59.211.9,198.42.119.98,56935,443,TX_000106,1037
2026-03-02 04:46:06.378,192.139.245.200,198.40.96.196,63862,8333,TX_000106,1378
2026-03-02 04:46:06.672,45.117.163.214,52.37.68.36,55509,8333,TX_000106,1672
2026-03-02 04:58:00.519,104.59.211.9,185.27.24.98,60410,8333,TX_000453,519
2026-03-02 04:58:00.871,13.153.120.136,185.27.24.98,54720,8333,TX_000453,871
2026-03-02 04:58:01.487,13.21.142.76,104.144.51.184,62642,80,TX_000453,1487
2026-03-02 04:58:01.758,13.153.17.99,13.227.235.165,64315,8333,TX_000453,1758
2026-03-02 05:11:00.733,198.172.69.180,185.27.24.98,58966,8333,TX_000495,733
2026-03-02 05:11:01.229,45.207.12.187,198.191.144.138,51620,8333,TX_000495,1229
2026-03-02 05:11:01.593,13.227.235.165,185.103.69.17,56024,8333,TX_000496,593
2026-03-02 05:11:01.721,45.197.165.88,45.117.163.214,58979,8333,TX_000496,721
2026-03-02 05:11:01.827,52.138.32.250,45.117.163.214,57840,8333,TX_000495,1827
2026-03-02 05:11:02.323,185.42.95.91,45.207.12.187,62728,8333,TX_000496,1323
2026-03-02 05:11:02.464,198.176.84.216,13.21.142.76,52165,8333,TX_000495,2464
2026-03-02 05:11:03.012,198.191.144.138,185.55.168.128,55069,8334,TX_000496,2012
2026-03-02 05:11:03.106,13.57.115.151,13.153.120.136,60189,8333,TX_000495,3106
2026-03-02 05:11:03.782,45.192.150.110,172.92.217.89,65509,8333,TX_000496,2782
2026-03-02 05:14:00.324,104.175.185.30,13.93.57.36,63364,8334,TX_000497,324
2026-03-02 05:14:01.015,172.152.109.9,13.93.57.36,55726,8333,TX_000497,1015
2026-03-02 05:14:01.216,185.148.50.181,45.40.56.246,58991,8333,TX_000497,1216
2026-03-02 05:14:01.343,45.197.165.88,185.27.24.98,57555,8333,TX_000498,343
2026-03-02 05:14:01.634,198.176.84.216,185.148.50.181,52873,8333,TX_000498,634
2026-03-02 05:14:01.686,185.42.95.91,104.24.56.60,55822,8333,TX_000497,1686
2026-03-02 05:14:01.712,185.148.50.181,185.42.95.91,64361,8333,TX_000498,712
2026-03-02 05:26:00.482,45.197.165.88,172.174.190.229,55770,8333,TX_000499,482
2026-03-02 05:26:00.671,198.58.36.189,45.253.21.219,58254,8333,TX_000499,671
2026-03-02 05:26:00.901,45.197.165.88,172.174.190.229,65072,8333,TX_000499,901
2026-03-02 05:26:01.007,104.144.51.184,198.172.69.180,58916,80,TX_000499,1007
2026-03-02 05:26:03.737,172.76.112.41,104.144.51.184,62157,8334,TX_000500,737
2026-03-02 05:26:03.930,185.148.50.181,45.208.223.2,53105,8333,TX_000500,930
2026-03-02 05:26:04.574,104.154.83.126,45.192.150.110,57403,8333,TX_000500,1574
2026-03-02 05:29:00.293,13.153.120.136,45.208.223.2,59421,8333,TX_000501,293
2026-03-02 05:29:02.449,198.40.96.196,192.139.245.200,56883,18333,TX_000502,449
2026-03-02 05:29:02.646,13.57.115.151,45.207.12.187,56167,80,TX_000502,646
2026-03-02 05:29:03.114,172.12.170.59,13.153.120.136,50984,8333,TX_000502,1114
2026-03-02 05:29:03.547,45.249.129.196,45.208.223.2,59522,8333,TX_000502,1547
2026-03-02 05:29:04.083,52.1.245.185,185.148.50.181,58252,18333,TX_000502,2083
2026-03-02 05:52:31.501,185.55.168.128,198.222.26.98,61665,8333,TX_000107,501
2026-03-02 05:52:31.979,185.27.24.98,52.138.32.250,53687,8332,TX_000107,979
2026-03-02 05:52:32.685,13.227.235.165,198.42.119.98,52513,8333,TX_000107,1685
2026-03-02 05:52:33.263,45.208.223.2,45.117.163.214,51900,8333,TX_000107,2263
2026-03-02 05:52:33.592,198.234.242.146,45.192.150.110,53980,8333,TX_000107,2592
2026-03-02 06:02:24.277,198.234.242.146,172.156.163.44,50025,8333,TX_000108,277
2026-03-02 06:40:39.564,198.42.119.98,185.148.50.181,61805,18332,TX_000109,564
2026-03-02 06:40:39.843,198.58.36.189,198.172.69.180,52398,8333,TX_000109,843
2026-03-02 06:40:40.558,198.172.69.180,45.40.56.246,53660,8333,TX_000109,1558
2026-03-02 06:40:41.091,45.249.129.196,192.179.109.88,64523,8333,TX_000109,2091
2026-03-02 06:57:05.131,198.58.36.189,45.253.21.219,56218,8333,TX_000110,131
2026-03-02 07:29:00.682,13.21.142.76,185.55.168.128,60863,8333,TX_000468,682
2026-03-02 07:29:00.788,13.153.120.136,172.76.112.41,55546,8333,TX_000468,788
2026-03-02 07:29:01.065,104.154.83.126,45.253.21.219,55565,8333,TX_000468,1065
2026-03-02 07:29:01.666,198.234.242.146,45.249.129.196,52015,80,TX_000468,1666
2026-03-02 07:52:16.794,13.153.120.136,45.192.150.110,63021,8333,TX_000111,794
2026-03-02 07:52:17.139,185.148.50.181,185.42.95.91,53144,8333,TX_000111,1139
2026-03-02 07:52:17.618,104.175.185.30,45.249.142.221,64130,8333,TX_000111,1618
2026-03-02 07:52:18.179,13.153.120.136,13.93.57.36,49690,8333,TX_000111,2179
2026-03-02 07:52:18.817,185.148.50.181,45.216.164.130,53856,8333,TX_000111,2817
2026-03-02 07:54:28.679,172.156.163.44,185.148.50.181,62802,8333,TX_000112,679
2026-03-02 08:13:43.586,198.42.119.98,104.24.56.60,49818,8333,TX_000113,586
2026-03-02 08:40:53.094,104.175.185.30,45.254.237.164,61384,8333,TX_000114,94
2026-03-02 08:40:53.160,172.156.163.44,104.24.56.60,60450,8333,TX_000114,160
2026-03-02 08:40:53.882,104.175.185.30,13.57.115.151,60047,8333,TX_000114,882
2026-03-02 08:40:54.292,13.93.57.36,198.172.69.180,54889,8333,TX_000114,1292
2026-03-02 09:04:55.762,13.227.235.165,45.197.165.88,55124,8333,TX_000115,762
2026-03-02 09:04:55.876,192.130.234.28,185.55.168.128,50363,8333,TX_000115,876
2026-03-02 09:04:55.970,45.207.12.187,172.174.190.229,59493,443,TX_000115,970
2026-03-02 09:04:56.427,13.93.57.36,13.227.235.165,57452,8333,TX_000115,1427
2026-03-02 09:12:02.342,172.156.163.44,172.152.109.9,60028,8333,TX_000116,342
2026-03-02 09:12:02.768,185.103.69.17,198.176.84.216,63561,80,TX_000116,768
2026-03-02 09:45:20.241,52.37.68.36,192.130.234.28,65454,8333,TX_000117,241
2026-03-02 09:45:20.822,45.253.21.219,104.144.51.184,63062,8333,TX_000117,822
2026-03-02 09:45:21.488,172.92.217.89,52.24.194.13,58778,8333,TX_000117,1488
2026-03-02 10:34:23.385,172.76.112.41,198.222.26.98,59195,8333,TX_000118,385
2026-03-02 10:48:52.220,45.249.129.196,198.234.242.146,60671,8333,TX_000119,220
2026-03-02 10:48:53.014,172.156.163.44,104.175.185.30,63404,8333,TX_000119,1014
2026-03-02 10:48:53.122,104.24.56.60,52.1.245.185,62462,8333,TX_000119,1122
2026-03-02 10:48:53.867,185.27.24.98,198.58.36.189,53830,8333,TX_000119,1867
2026-03-02 11:10:01.085,192.179.109.88,104.24.56.60,56885,8333,TX_000120,85
2026-03-02 11:10:01.510,198.42.119.98,198.176.84.216,50213,8333,TX_000120,510
2026-03-02 11:10:02.255,198.234.242.146,198.42.119.98,61342,8333,TX_000120,1255
2026-03-02 11:10:02.383,172.40.161.41,192.179.109.88,61176,8333,TX_000120,1383
2026-03-02 11:34:23.305,45.208.223.2,198.58.36.189,55248,8333,TX_000121,305
2026-03-02 11:34:23.751,52.24.194.13,45.208.223.2,57729,8333,TX_000121,751
2026-03-02 11:34:24.521,198.234.242.146,52.138.32.250,58509,8333,TX_000121,1521
2026-03-02 11:42:47.254,45.208.223.2,45.40.56.246,51578,8333,TX_000122,254
2026-03-02 11:42:48.034,198.234.242.146,104.144.51.184,59624,8333,TX_000122,1034
2026-03-02 11:42:48.810,104.24.56.60,172.40.161.41,58666,18333,TX_000122,1810
2026-03-02 11:42:49.588,192.130.234.28,45.249.129.196,54856,8333,TX_000122,2588
2026-03-02 11:52:22.279,45.208.223.2,52.138.32.250,53702,8333,TX_000123,279
2026-03-02 11:52:22.834,198.58.36.189,45.254.237.164,61240,8333,TX_000123,834
2026-03-02 11:52:23.448,192.179.109.88,104.175.185.30,51977,8333,TX_000123,1448
2026-03-02 11:52:23.905,192.130.234.28,198.40.96.196,64836,8333,TX_000123,1905
2026-03-02 11:52:24.374,172.40.161.41,104.24.56.60,53258,8334,TX_000123,2374
2026-03-02 11:53:15.510,185.55.168.128,45.249.129.196,60441,8333,TX_000124,510
2026-03-02 12:05:56.705,13.153.17.99,172.92.217.89,53380,8333,TX_000125,705
2026-03-02 12:05:56.811,45.208.223.2,13.93.57.36,54166,8333,TX_000125,811
2026-03-02 12:05:57.026,185.42.95.91,45.216.164.130,56540,8333,TX_000125,1026
2026-03-02 12:05:57.607,198.222.26.98,104.144.51.184,57363,8333,TX_000125,1607
2026-03-02 12:05:58.221,45.253.21.219,192.179.109.88,59074,8333,TX_000125,2221
2026-03-02 12:23:58.564,45.197.165.88,185.27.24.98,54204,8333,TX_000126,564
2026-03-02 12:24:45.787,13.153.120.136,198.172.69.180,50501,8333,TX_000127,787
2026-03-02 12:24:45.866,104.144.51.184,172.174.190.229,57824,8333,TX_000127,866
2026-03-02 12:24:46.501,104.59.211.9,104.175.185.30,50144,8333,TX_000127,1501
2026-03-02 12:24:47.193,13.93.57.36,198.222.26.98,59051,8333,TX_000127,2193
2026-03-02 12:24:47.944,198.176.84.216,45.117.163.214,64013,8333,TX_000127,2944
2026-03-02 12:39:41.211,198.234.242.146,104.59.211.9,65019,8333,TX_000128,211
2026-03-02 13:09:14.671,45.40.56.246,198.172.69.180,59615,8333,TX_000129,671
2026-03-02 13:09:15.074,198.176.84.216,192.179.109.88,61293,8333,TX_000129,1074
2026-03-02 13:09:15.232,185.42.95.91,185.148.50.181,64437,8333,TX_000129,1232
2026-03-02 13:11:11.303,45.40.56.246,13.57.115.151,50810,8333,TX_000130,303
2026-03-02 13:11:11.746,45.249.142.221,104.59.211.9,57287,18333,TX_000130,746
2026-03-02 13:11:12.131,172.40.161.41,198.40.96.196,59399,8333,TX_000130,1131
2026-03-02 13:11:12.344,52.37.68.36,45.192.150.110,64448,8333,TX_000130,1344
2026-03-02 13:12:24.559,198.58.36.189,13.57.115.151,62037,8333,TX_000131,559
2026-03-02 13:12:24.855,52.138.32.250,13.153.120.136,60715,8333,TX_000131,855
2026-03-02 13:12:25.193,52.37.68.36,45.249.142.221,64572,8333,TX_000131,1193
2026-03-02 13:32:51.160,185.103.69.17,192.179.109.88,57818,8333,TX_000132,160
2026-03-02 13:58:54.424,172.174.190.229,104.59.211.9,50828,8333,TX_000133,424
2026-03-02 13:58:54.673,198.42.119.98,172.40.161.41,58608,8333,TX_000133,673
2026-03-02 13:58:55.239,198.234.242.146,104.154.83.126,58317,8333,TX_000133,1239
2026-03-02 13:58:55.927,52.1.245.185,45.249.142.221,53045,8333,TX_000133,1927
2026-03-02 14:06:52.453,198.42.119.98,198.172.69.180,61132,8333,TX_000134,453
2026-03-02 14:11:00.238,52.138.32.250,172.40.161.41,50288,8333,TX_000465,238
2026-03-02 14:11:00.640,45.40.56.246,45.254.237.164,63846,8333,TX_000465,640
2026-03-02 14:11:00.856,13.93.57.36,45.117.163.214,53132,80,TX_000465,856
2026-03-02 14:38:44.666,198.191.144.138,198.176.84.216,50471,8333,TX_000135,666
2026-03-02 14:38:44.856,192.130.234.28,198.172.69.180,64675,8333,TX_000135,856
2026-03-02 14:40:32.670,198.191.144.138,192.179.109.88,59898,18332,TX_000136,670
2026-03-02 14:40:32.886,198.176.84.216,104.175.185.30,58957,8333,TX_000136,886
2026-03-02 14:41:12.571,13.93.57.36,52.37.68.36,58975,8333,TX_000137,571
2026-03-02 14:41:12.638,198.42.119.98,198.172.69.180,52743,443,TX_000137,638
2026-03-02 14:41:13.003,45.216.164.130,45.249.129.196,50025,8333,TX_000137,1003
2026-03-02 14:41:13.324,45.197.165.88,13.153.17.99,56608,8333,TX_000137,1324
2026-03-02 14:41:13.971,13.227.235.165,185.27.24.98,61610,8333,TX_000137,1971
2026-03-02 14:45:10.082,172.40.161.41,192.130.234.28,52753,8333,TX_000138,82
2026-03-02 14:45:10.583,185.42.95.91,185.103.69.17,54114,8333,TX_000138,583
2026-03-02 14:48:44.470,198.191.144.138,104.175.185.30,64605,8334,TX_000139,470
2026-03-02 14:48:45.264,172.152.109.9,45.216.164.130,53676,8333,TX_000139,1264
2026-03-02 15:13:58.382,172.76.112.41,13.227.235.165,61499,8333,TX_000140,382
2026-03-02 15:13:58.609,185.55.168.128,52.24.194.13,60369,8333,TX_000140,609
2026-03-02 15:13:59.351,104.154.83.126,45.216.164.130,57814,8333,TX_000140,1351
2026-03-02 15:13:59.597,185.148.50.181,198.222.26.98,58933,8333,TX_000140,1597
2026-03-02 15:13:59.951,104.154.83.126,198.222.26.98,55944,8333,TX_000140,1951
2026-03-02 15:34:00.565,52.1.245.185,185.103.69.17,58233,8333,TX_000460,565
2026-03-02 15:34:00.996,172.156.163.44,185.55.168.128,65084,8333,TX_000460,996
2026-03-02 15:34:01.171,13.227.235.165,45.216.164.130,58728,8333,TX_000460,1171
2026-03-02 15:35:43.374,13.227.235.165,172.156.163.44,58112,8333,TX_000141,374
2026-03-02 15:35:44.011,52.1.245.185,13.93.57.36,61593,80,TX_000141,1011
2026-03-02 15:35:44.414,104.154.83.126,45.40.56.246,58669,8333,TX_000141,1414
2026-03-02 15:35:45.195,104.144.51.184,198.42.119.98,63647,8333,TX_000141,2195
2026-03-02 15:54:48.269,45.207.12.187,52.24.194.13,58036,8334,TX_000142,269
2026-03-02 15:54:48.597,192.179.109.88,13.57.115.151,56992,8333,TX_000142,597
2026-03-02 15:54:49.332,45.192.150.110,13.21.142.76,56781,8333,TX_000142,1332
2026-03-02 15:54:49.805,198.172.69.180,45.216.164.130,64631,8333,TX_000142,1805
2026-03-02 16:05:50.055,52.24.194.13,185.27.24.98,62485,8333,TX_000143,55
2026-03-02 16:05:50.592,13.227.235.165,172.76.112.41,55687,8333,TX_000143,592
2026-03-02 16:34:21.378,198.222.26.98,172.76.112.41,51090,8332,TX_000144,378
2026-03-02 16:34:22.095,172.40.161.41,13.21.142.76,50374,18333,TX_000144,1095
2026-03-02 16:34:22.572,172.92.217.89,172.174.190.229,62160,8333,TX_000144,1572
2026-03-02 16:34:48.346,172.174.190.229,172.7.190.71,58929,8333,TX_000145,346
2026-03-02 16:34:48.505,198.172.69.180,198.222.26.98,64040,443,TX_000145,505
2026-03-02 16:37:01.555,192.179.109.88,45.192.150.110,64488,8333,TX_000146,555
2026-03-02 16:37:01.720,198.172.69.180,185.27.24.98,64189,8333,TX_000146,720
2026-03-02 16:37:02.505,172.92.217.89,172.7.190.71,60198,8333,TX_000146,1505
2026-03-02 16:37:03.136,52.1.245.185,104.154.83.126,55481,8333,TX_000146,2136
2026-03-02 16:37:03.840,198.176.84.216,198.234.242.146,59897,8333,TX_000146,2840
2026-03-02 16:50:42.239,192.179.109.88,52.37.68.36,59755,8332,TX_000147,239
2026-03-02 17:02:14.442,185.148.50.181,185.55.168.128,57900,18332,TX_000148,442
